experiment,solution_id,obj_1,obj_2,obj_3,breakfast_ids,lunch_ids
algo_nsga2,26,-21.3308857,7.1991143,13.8691143,"[60, 67, 26, 52, 57, 14, 42, 53, 7, 21, 80, 29, 39, 58, 49]","[300, 332, 188, 238, 398, 176, 334, 160, 305, 212, 344, 248, 155, 335, 328]"
algo_nsga2,27,-84.89019439301532,23.71980560698467,48.30980560698466,"[15, 72, 9, 19, 59, 25, 50, 46, 7, 10, 13, 44, 62, 92, 85]","[319, 275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,28,-31.500000000000004,8.559999999999999,31.1,"[38, 10, 68, 62, 74, 43, 30, 16, 53, 86, 91, 65, 12, 13, 42]","[130, 399, 109, 95, 243, 223, 322, 232, 404, 170, 384, 224, 389, 353, 395]"
algo_nsga2,29,-65.18314020999999,17.43685979,32.01685979,"[92, 78, 88, 51, 27, 36, 8, 10, 26, 15, 40, 29, 13, 72, 73]","[276, 285, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,30,-63.708649085000005,12.511350915,67.891350915,"[77, 45, 20, 9, 88, 32, 44, 92, 78, 85, 90, 51, 27, 36, 8]","[249, 110, 237, 372, 150, 207, 299, 356, 334, 397, 248, 164, 200, 318, 229]"
algo_nsga2,31,-85.6564196918579,25.2635803081421,47.043580308142104,"[17, 85, 90, 68, 61, 27, 36, 8, 65, 73, 10, 26, 15, 56, 63]","[275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374, 382]"
algo_nsga2,32,-43.07186062499999,22.888139375,15.428139374999997,"[27, 8, 65, 38, 10, 26, 15, 56, 63, 82, 13, 31, 36, 91, 21]","[217, 175, 383, 317, 400, 285, 256, 163, 328, 350, 361, 394, 233, 160, 122]"
algo_nsga2,33,-96.58125635675921,20.948743643240807,61.0187436432408,"[22, 88, 32, 44, 92, 78, 17, 85, 18, 68, 61, 27, 36, 65, 29]","[107, 275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,34,-60.5999339425,26.350066057500005,31.1000660575,"[3, 5, 62, 69, 63, 2, 41, 65, 29, 71, 39, 58, 49, 40, 93]","[154, 248, 344, 323, 296, 274, 155, 228, 347, 212, 222, 286, 244, 293, 282]"
algo_nsga2,35,-71.66565878710003,26.234341212899974,39.03434121289997,"[30, 80, 55, 94, 11, 66, 29, 22, 7, 10, 13, 44, 62, 92, 85]","[154, 248, 344, 323, 296, 221, 358, 274, 219, 262, 374, 382, 299, 155, 363]"
algo_nsga2,36,-91.81886339999998,25.2011366,50.58113660000001,"[9, 19, 25, 79, 89, 31, 36, 26, 35, 67, 21, 59, 15, 92, 7]","[319, 275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,37,-59.277127775,14.492872225,43.822872225000005,"[47, 17, 10, 76, 35, 40, 74, 16, 61, 27, 36, 8, 51, 54, 45]","[334, 160, 305, 344, 248, 294, 96, 130, 354, 302, 125, 315, 142, 195, 298]"
algo_nsga2,38,-89.76924810497171,17.99075189502831,66.0307518950283,"[77, 91, 32, 44, 78, 17, 85, 90, 61, 27, 36, 8, 51, 54, 45]","[319, 275, 151, 154, 299, 344, 323, 296, 221, 358, 274, 200, 219, 262, 374]"
algo_nsga2,39,-33.2528441475,25.637155852499998,9.9471558525,"[3, 24, 13, 46, 27, 36, 8, 15, 38, 10, 26, 75, 56, 63, 44]","[317, 132, 182, 192, 335, 105, 243, 167, 285, 349, 131, 161, 183, 189, 203]"
algo_nsga2,40,-108.33595507930805,29.724044920691952,75.96404492069196,"[77, 91, 22, 88, 32, 44, 92, 78, 17, 85, 18, 68, 61, 27, 36]","[151, 154, 248, 344, 323, 221, 358, 274, 201, 219, 262, 374, 382, 299, 155]"
algo_nsga2,41,-26.225412193846154,6.674587806153847,20.274587806153846,"[83, 76, 60, 79, 40, 75, 33, 55, 14, 71, 85, 65, 12, 13, 42]","[346, 243, 339, 241, 366, 233, 292, 312, 257, 255, 230, 196, 218, 340, 108]"
algo_nsga2,42,-0.5401518332087134,6.679848166791286,7.459848166791287,"[49, 11, 65, 91, 61, 12, 70, 75, 52, 80, 27, 44, 73, 16, 83]","[286, 304, 126, 205, 346, 112, 201, 225, 222, 385, 113, 188, 104, 195, 228]"
algo_nsga2,43,-61.79988852329892,16.24011147670107,31.600111476701073,"[30, 80, 55, 94, 11, 66, 29, 22, 58, 33, 51, 54, 10, 26, 15]","[151, 154, 248, 344, 323, 296, 221, 358, 274, 219, 262, 374, 382, 299, 155]"
algo_nsga2,44,-15.456418124999999,11.063581875,12.643581874999999,"[18, 33, 55, 14, 71, 85, 32, 2, 41, 21, 80, 29, 39, 58, 49]","[275, 326, 173, 316, 252, 386, 222, 165, 218, 243, 95, 228, 241, 258, 286]"
algo_nsga2,45,-53.0,14.009999999999998,20.8,"[32, 78, 17, 90, 61, 27, 36, 65, 10, 7, 38, 60, 63, 82, 13]","[261, 275, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374, 382]"
algo_nsga2,46,-19.7,13.58,8.299999999999999,"[33, 55, 71, 85, 65, 12, 13, 36, 80, 27, 9, 54, 91, 1, 82]","[403, 122, 190, 391, 204, 348, 146, 351, 260, 317, 252, 333, 159, 125, 173]"
algo_nsga2,47,-41.31134132500001,12.808658675,18.788658675,"[10, 26, 15, 56, 63, 82, 31, 14, 91, 72, 69, 19, 36, 9, 53]","[311, 154, 248, 344, 201, 296, 221, 358, 274, 323, 219, 262, 374, 382, 299]"
algo_nsga2,48,-51.157170625,13.712829375,27.442829375000006,"[36, 8, 65, 38, 10, 26, 15, 56, 63, 13, 72, 28, 19, 14, 89]","[275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 375, 201, 219, 262, 374]"
algo_nsga2,49,-12.71728225,6.51271775,14.182717749999998,"[85, 32, 33, 1, 7, 45, 29, 13, 35, 57, 26, 15, 56, 63, 82]","[191, 314, 129, 362, 144, 187, 287, 142, 380, 303, 325, 241, 126, 276, 311]"
algo_nsga2,50,-55.98230073346155,20.67769926653846,24.017699266538457,"[32, 38, 23, 11, 85, 8, 20, 92, 14, 6, 37, 90, 33, 29, 84]","[398, 161, 354, 342, 97, 315, 258, 285, 248, 140, 189, 203, 101, 296, 289]"
algo_nsga2,51,-57.75448949999999,16.8555105,28.245510499999998,"[50, 13, 9, 19, 69, 24, 58, 55, 82, 70, 17, 28, 31, 20, 43]","[151, 154, 248, 344, 323, 296, 221, 358, 277, 201, 219, 262, 374, 382, 299]"
algo_nsga2,52,-77.72239049653523,21.98760950346478,39.67760950346478,"[9, 19, 25, 36, 91, 59, 15, 8, 7, 10, 13, 44, 62, 92, 85]","[319, 275, 151, 154, 248, 344, 323, 296, 221, 358, 274, 201, 219, 262, 374]"
algo_nsga2,53,-72.68013924232426,33.06986075767575,35.31986075767574,"[82, 72, 9, 19, 53, 24, 25, 65, 69, 89, 31, 36, 91, 35, 67]","[164, 383, 217, 292, 339, 385, 247, 400, 340, 154, 316, 266, 251, 273, 253]"
algo_nsga2,54,-40.137274749999996,9.48272525,26.162725249999998,"[33, 55, 14, 71, 85, 32, 12, 13, 36, 80, 27, 52, 54, 82, 8]","[305, 344, 248, 294, 96, 402, 354, 302, 106, 315, 142, 195, 298, 310, 311]"
algo_nsga2,55,-9.406477598745925,10.373522401254075,7.493522401254076,"[9, 49, 24, 69, 13, 51, 41, 67, 59, 15, 61, 38, 10, 92, 32]","[174, 254, 159, 347, 274, 194, 267, 157, 369, 191, 362, 314, 388, 290, 120]"
algo_nsga2,56,-27.293023374999997,11.136976625,16.406976625,"[78, 8, 11, 89, 36, 40, 72, 61, 38, 84, 15, 56, 59, 53, 24]","[200, 265, 128, 389, 172, 95, 362, 139, 301, 353, 290, 239, 145, 213, 118]"
